Id	field	age	Soilwater_L1	production
1051	12	23	0.21709	1.0
2104	12	15	0.21709	0.19855222337125134
2941	12	11	0.21709	0.34139958835636586
1052	13	16	0.35274	0.11682194616977225
1053	13	16	0.36361	0.17251552795031055
1054	13	16	0.36399000000000004	0.13322981366459624
1055	13	16	0.35677	0.10383022774327122
1056	13	16	0.36002	0.27339544513457564
1057	13	16	0.35241	0.2579192546583851
1058	13	16	0.34244	0.1590062111801242
1059	13	16	0.32118	0.44052795031055897
1060	13	16	0.32211999999999996	0.3111801242236025
1061	13	16	0.29262	0.18493788819875773
2942	13	3	0.29262	0.05010291090855632
1062	13	16	0.28886	0.32406832298136645
2943	13	3	0.28886	0.06401058512202294
1063	13	16	0.2927	0.15113871635610765
2944	13	3	0.2927	0.1831226109967657
1064	13	17	0.30134	0.2284679089026916
2945	13	4	0.30134	0.08773890032343429
1065	13	17	0.33255999999999997	0.1260351966873706
2946	13	4	0.33255999999999997	0.11723022640399886
1066	13	17	0.34691	0.09637681159420293
2947	13	4	0.34691	0.15862981476036464
1067	13	17	0.3463	0.17525879917184264
2948	13	4	0.3463	0.06718612172890327
1068	13	17	0.35231	0.2556418219461697
2949	13	4	0.35231	0.04572184651573067
1069	13	17	0.34158	0.20119047619047625
2950	13	4	0.34158	0.10173478388709206
1070	13	17	0.32078	0.2501552795031056
2951	13	4	0.32078	0.05748309320788005
1071	13	17	0.28271999999999997	0.1912525879917185
2952	13	4	0.28271999999999997	0.06983240223463688
1072	13	17	0.2437	0.3743788819875776
2953	13	4	0.2437	0.040576301087915316
1073	13	17	0.26832	0.2850414078674948
2954	13	4	0.26832	0.02605116142311085
1074	13	17	0.26755	0.16868530020703934
2955	13	4	0.26755	0.06777418406351074
1075	13	17	0.31668	0.1654761904761905
2956	13	4	0.31668	0.12775654219347252
1076	13	18	0.34586999999999996	0.0918737060041408
2957	13	5	0.34586999999999996	0.12202293443104972
1077	13	18	0.35104	0.10538302277432712
2958	13	5	0.35104	0.15771831814172305
1078	13	18	361	0.11589026915113873
2959	13	5	361	0.10914436930314614
1079	13	18	0.36575	0.10361542443064184
2960	13	5	0.36575	0.09644222287562483
1080	13	18	0.36109	0.07468944099378881
2961	13	5	0.36109	0.033607762422816816
1081	13	18	0.34246	0.0934782608695652
2962	13	5	0.34246	0.02384592766833284
1082	13	18	0.3193	0.1291925465838509
2963	13	5	0.3193	0.043987062628638635
1083	13	18	0.30444	0.1715320910973085
2964	13	5	0.30444	0.05604234048809174
1084	13	18	0.27897	0.17060041407867496
2965	13	5	0.27897	0.14695677741840638
1085	13	18	0.2477	0.4885093167701864
2966	13	5	0.2477	0.21483877291002648
1086	13	18	0.26171	0.28773291925465844
2967	13	5	0.26171	0.3355483681270215
1087	13	18	0.24324	0.2799171842650104
2968	13	5	0.24324	0.28847397824169363
1088	13	19	0.25329	0.2364906832298137
2969	13	6	0.25329	0.170391061452514
1089	13	19	0.32402	0.2237060041407868
2970	13	6	0.32402	0.13225521905321966
1090	13	19	0.35022	0.06252587991718428
2971	13	6	0.35022	0.052690385180829184
1091	13	19	0.36094	0.11092132505175983
2972	13	6	0.36094	0.04572184651573067
1092	13	19	0.35704	0.09787784679089027
2973	13	6	0.35704	0.03272566892090562
1093	13	19	0.33866	0.10952380952380952
2974	13	6	0.33866	0.014554542781534847
1094	13	19	0.32876	0.10672877846790893
2975	13	6	0.32876	0.03316671567186122
1095	13	19	0.31035999999999997	0.1898550724637681
2976	13	6	0.31035999999999997	0.07453690091149663
1096	13	19	273	0.2519668737060041
2977	13	6	273	0.20061746545133788
1097	13	19	0.26473	0.4415113871635611
2978	13	6	0.26473	0.17685974713319613
1098	13	19	0.23333	0.44384057971014496
2979	13	6	0.23333	0.16483387239047342
1099	13	19	0.29272	0.1986024844720497
2980	13	6	0.29272	0.06918553366656867
1100	13	20	0.33843	0.10584886128364387
2981	13	7	0.33843	0.08641576007056749
1101	13	20	0.35868	0.09021739130434783
2982	13	7	0.35868	0.03410761540723317
1102	13	20	0.36349000000000004	0.06702898550724637
2983	13	7	0.36349000000000004	0.033460746839164966
1103	13	20	0.36446999999999996	0.07318840579710145
2984	13	7	0.36446999999999996	0.08568068215230816
1104	13	20	0.36043000000000003	0.09353002070393376
2985	13	7	0.36043000000000003	0.05016171714201705
1105	13	20	0.3494	0.1027432712215321
2986	13	7	0.3494	0.0531020288150544
1106	13	20	0.31622	0.1610248447204969
2987	13	7	0.31622	0.06950896795060278
1107	13	20	0.31484	0.3189958592132505
1108	13	20	0.29725999999999997	0.33266045548654244
2988	13	7	0.29725999999999997	0.3267862393413702
1109	13	20	0.26737	0.4232919254658385
2989	13	7	0.26737	0.3275213172596296
1110	13	20	0.2335	0.15781573498964807
2990	13	7	0.2335	0.2613937077330197
1111	13	20	0.31581	0.2105072463768116
2991	13	7	0.31581	0.20346956777418407
1112	13	21	0.3312	0.1116977225672878
2992	13	8	0.3312	0.0812114084092914
1113	13	21	0.35603	0.04026915113871636
2993	13	8	0.35603	0.05827697735960013
1114	13	21	0.36148	0.11806418219461695
2994	13	8	0.36148	0.04869156130549839
1115	13	21	0.35356	0.11325051759834368
2995	13	8	0.35356	0.04983828285798295
1116	13	21	0.36463	0.05346790890269151
2996	13	8	0.36463	0.03316671567186122
1117	13	21	0.35512	0.2047619047619048
2997	13	8	0.35512	0.05586592178770949
1118	13	21	0.32642	0.26842650103519666
2998	13	8	0.32642	0.08473978241693621
1119	13	21	0.27818000000000004	0.32691511387163563
2999	13	8	0.27818000000000004	0.1295795354307557
1120	13	21	0.2326	0.4055383022774327
3000	13	8	0.2326	0.1840047044986769
1121	13	21	0.21379	0.5275362318840581
3001	13	8	0.21379	0.3120552778594532
1122	13	21	0.20720999999999998	0.4532091097308489
3002	13	8	0.20720999999999998	0.11599529550132318
1123	13	21	0.25777	0.23731884057971014
3003	13	8	0.25777	0.09417818288738608
1124	13	22	0.31224	0.10419254658385092
3004	13	9	0.31224	0.11346662746251104
1125	13	22	0.3424	0.1228778467908903
3005	13	9	0.3424	0.05833578359306087
1126	13	22	0.33339	0.0608695652173913
3006	13	9	0.33339	0.1585710085269039
1127	13	22	0.36484	0.07971014492753624
3007	13	9	0.36484	0.194325198471038
1128	13	22	0.35453	0.11718426501035195
3008	13	9	0.35453	0.1720376359894149
1129	13	22	0.33685	0.132712215320911
3009	13	9	0.33685	0.23140252866803884
1130	13	22	0.3407	0.21423395445134574
3010	13	9	0.3407	0.17541899441340786
1131	13	22	0.29158	0.19270186335403727
3011	13	9	0.29158	0.3610114672155249
1132	13	22	0.25806	0.3733954451345756
3012	13	9	0.25806	0.3839753013819465
1133	13	22	0.22691	0.6225672877846791
3013	13	9	0.22691	0.3760658629814761
1134	13	22	0.26646	0.4318840579710145
3014	13	9	0.26646	0.18432813878271095
1135	13	22	0.3016	0.1839544513457557
3015	13	9	0.3016	0.2533666568656278
1136	13	23	0.3433	0.16107660455486544
3016	13	11	0.3433	0.11896501029109086
1137	13	23	0.35675999999999997	0.07541407867494825
3017	13	11	0.35675999999999997	0.04410467509556013
1138	13	23	0.3579	0.034109730848861285
3018	13	11	0.3579	0.1003234342840341
1139	13	23	0.36572	0.03043478260869565
3019	13	11	0.36572	0.07480152896206999
1140	13	23	0.35877	0.02375776397515528
3020	13	11	0.35877	0.1419288444575125
1141	13	23	0.32748	0.15010351966873706
3021	13	11	0.32748	0.1
1142	13	23	0.32176	0.2287267080745341
3022	13	11	0.32176	0.3362834460452808
1143	13	23	0.28785	0.08550724637681159
3023	13	11	0.28785	0.2571890620405763
1144	13	23	0.24996999999999997	0.4092132505175983
3024	13	11	0.24996999999999997	0.16512790355777712
1145	13	23	0.22266999999999998	0.633592132505176
3025	13	11	0.22266999999999998	0.6546015877683034
1146	13	23	0.24334	0.1994824016563147
3026	13	11	0.24334	0.33243163775360185
1147	13	23	0.21709	0.4326604554865425
3027	13	11	0.21709	0.25154366362834457
1148	14	16	0.35274	0.14050739957716704
2105	14	9	0.35274	0.4103773584905661
1149	14	16	0.36361	0.13953488372093026
2106	14	9	0.36361	0.07830188679245283
1150	14	16	0.36399000000000004	0.16093023255813954
2107	14	9	0.36399000000000004	1.0
1151	14	16	0.35677	0.11086680761099366
2108	14	9	0.35677	0.3009433962264151
2109	14	9	0.35677	1.0
1152	14	16	0.36002	0.3060042283298098
1153	14	16	0.35241	0.2778012684989429
2110	14	9	0.35241	0.0669811320754717
1154	14	16	0.34244	0.1442706131078224
2111	14	9	0.34244	1.0
1155	14	16	0.32118	0.40536997885835097
2112	14	9	0.32118	1.0
1156	14	16	0.32211999999999996	0.11496828752642707
2113	14	9	0.32211999999999996	0.06273584905660377
1157	14	16	0.29262	0.34820295983086685
2114	14	9	0.29262	0.036792452830188685
3028	14	3	0.29262	0.06410348544735897
1158	14	16	0.28886	0.271923890063425
2115	14	9	0.28886	0.09009433962264153
3029	14	3	0.28886	0.07585339561624148
1159	14	16	0.2927	0.10596194503171248
2116	14	9	0.2927	0.02830188679245283
3030	14	3	0.2927	0.16475026949335253
1160	14	17	0.30134	0.1813107822410148
3031	14	4	0.30134	0.07930291052820697
1161	14	17	0.33255999999999997	0.15167019027484144
3032	14	4	0.33255999999999997	0.13363277039166369
1162	14	17	0.34691	0.11881606765327694
2117	14	10	0.34691	0.1721698113207547
3033	14	4	0.34691	0.08451311534315488
1163	14	17	0.3463	0.20334038054968293
2118	14	10	0.3463	0.13537735849056606
3034	14	4	0.3463	0.06859504132231406
1164	14	17	0.35231	0.2632558139534884
2119	14	10	0.35231	0.13584905660377358
3035	14	4	0.35231	0.03201581027667985
1165	14	17	0.34158	0.17556025369978862
2120	14	10	0.34158	0.119811320754717
2121	14	10	0.34158	1.0
3036	14	4	0.34158	0.11430111390585702
1166	14	17	0.32078	0.3036363636363637
3037	14	4	0.32078	0.05856988860941431
1167	14	17	0.28271999999999997	0.10570824524312897
2122	14	10	0.28271999999999997	0.053773584905660365
3038	14	4	0.28271999999999997	0.0867409270571326
1168	14	17	0.2437	0.2902325581395349
3039	14	4	0.2437	0.05285662953647145
1169	14	17	0.26832	0.2822832980972516
2123	14	10	0.26832	0.041981132075471696
3040	14	4	0.26832	0.04272367948257277
1170	14	17	0.26755	0.14871035940803384
2124	14	10	0.26755	0.03773584905660378
3041	14	4	0.26755	0.17035573122529646
1171	14	17	0.31668	0.13399577167019028
2125	14	10	0.31668	0.1080188679245283
3042	14	4	0.31668	0.09335249730506648
1172	14	18	0.34586999999999996	0.07860465116279071
2126	14	11	0.34586999999999996	0.2919811320754717
3043	14	5	0.34586999999999996	0.16460653970535394
1173	14	18	0.35104	0.11856236786469344
2127	14	11	0.35104	0.07783018867924528
3044	14	5	0.35104	0.1754222062522458
1174	14	18	361	0.11513742071881608
2128	14	11	361	0.07783018867924528
3045	14	5	361	0.14681997844053182
1175	14	18	0.36575	0.10784016913319243
2129	14	11	0.36575	0.012735849056603778
3046	14	5	0.36575	0.08030901904419692
1176	14	18	0.36109	0.0676109936575053
2130	14	11	0.36109	1.0
3047	14	5	0.36109	0.040424002874595764
1177	14	18	0.34246	0.10570824524312897
2131	14	11	0.34246	0.10188679245283022
3048	14	5	0.34246	0.023823212360761768
1178	14	18	0.3193	0.12545454545454546
2132	14	11	0.3193	0.02735849056603773
3049	14	5	0.3193	0.05939633489040605
1179	14	18	0.30444	0.17196617336152226
3050	14	5	0.30444	0.09313690262306863
1180	14	18	0.27897	0.14697674418604653
3051	14	5	0.27897	0.12256557671577435
1181	14	18	0.2477	0.4876109936575053
2133	14	11	0.2477	0.04150943396226415
3052	14	5	0.2477	0.17709905377901547
1182	14	18	0.26171	0.2443551797040169
3053	14	5	0.26171	0.5475386273805246
1183	14	18	0.24324	0.013572938689217759
3054	14	5	0.24324	0.28501616960114984
1184	14	19	0.25329	0.2344608879492601
3055	14	6	0.25329	0.2116780452748832
1185	14	19	0.32402	0.16583509513742073
3056	14	6	0.32402	0.17872799137621276
1186	14	19	0.35022	0.07733615221987318
3057	14	6	0.35022	0.058713618397412876
1187	14	19	0.36094	0.08985200845665964
3058	14	6	0.36094	0.04671218109953288
1188	14	19	0.35704	0.11733615221987315
3059	14	6	0.35704	0.025368307581746317
1189	14	19	0.33866	0.11260042283298095
3060	14	6	0.33866	0.01322314049586777
1190	14	19	0.32876	0.11234672304439748
3061	14	6	0.32876	0.11322314049586782
1191	14	19	0.31035999999999997	0.2112473572938689
3062	14	6	0.31035999999999997	0.08171038447718293
1192	14	19	273	0.12443974630021146
3063	14	6	273	0.4326266618756739
1193	14	19	0.26473	0.3933615221987316
3064	14	6	0.26473	0.3967301473230327
1194	14	19	0.23333	0.2838900634249472
3065	14	6	0.23333	0.2216313330937837
1195	14	19	0.29272	0.12325581395348838
3066	14	6	0.29272	0.07617678763923824
1196	14	20	0.33843	0.08824524312896408
3067	14	7	0.33843	0.07894358605821057
1197	14	20	0.35868	0.08033826638477802
3068	14	7	0.35868	0.02651814588573482
1198	14	20	0.36349000000000004	0.08207188160676533
3069	14	7	0.36349000000000004	0.034099892202659014
1199	14	20	0.36446999999999996	0.10139534883720933
3070	14	7	0.36446999999999996	0.05666546891843336
1200	14	20	0.36043000000000003	0.09183932346723044
3071	14	7	0.36043000000000003	0.027775781530722243
1201	14	20	0.3494	0.1689217758985201
3072	14	7	0.3494	0.03463887890765361
1202	14	20	0.31622	0.22427061310782245
3073	14	7	0.31622	0.11803808839381966
1203	14	20	0.31484	0.12477801268498945
1204	14	20	0.29725999999999997	0.2850317124735729
3074	14	7	0.29725999999999997	0.2930291052820697
1205	14	20	0.26737	0.34342494714587746
3075	14	7	0.26737	0.35461731943945385
1206	14	20	0.2335	0.2250739957716702
3076	14	7	0.2335	0.2330937836866691
1207	14	20	0.31581	0.22380549682875267
3077	14	7	0.31581	0.15943226733740568
1208	14	21	0.3312	0.07758985200845668
3078	14	8	0.3312	0.07243981315127561
1209	14	21	0.35603	0.04735729386892178
3079	14	8	0.35603	0.034028027308659725
1210	14	21	0.36148	0.08486257928118393
2134	14	14	0.36148	1.0
3080	14	8	0.36148	0.04412504491555875
1211	14	21	0.35356	0.113446088794926
2135	14	14	0.35356	1.0
3081	14	8	0.35356	0.04063959755659361
1212	14	21	0.36463	0.11340380549682876
3082	14	8	0.36463	0.021092346388789082
1213	14	21	0.35512	0.1955602536997886
3083	14	8	0.35512	0.033093783686669064
1214	14	21	0.32642	0.2654122621564482
3084	14	8	0.32642	0.0572403880704276
1215	14	21	0.27818000000000004	0.4131923890063425
3085	14	8	0.27818000000000004	0.09669421487603308
1216	14	21	0.2326	0.45830866807611
3086	14	8	0.2326	0.13869924541861306
1217	14	21	0.21379	0.3644820295983087
3087	14	8	0.21379	0.27438016528925624
1218	14	21	0.20720999999999998	0.42532769556025374
3088	14	8	0.20720999999999998	0.23305785123966946
1219	14	21	0.25777	0.17369978858350954
3089	14	8	0.25777	0.08192597915918076
1220	14	22	0.31224	0.11750528541226216
3090	14	9	0.31224	0.08799856270212003
1221	14	22	0.3424	0.09090909090909093
3091	14	9	0.3424	0.03927416457060726
1222	14	22	0.33339	0.07906976744186048
3092	14	9	0.33339	0.21182177506288186
1223	14	22	0.36484	0.10849894291754758
3093	14	9	0.36484	0.18393819619116064
1224	14	22	0.35453	0.10811839323467233
3094	14	9	0.35453	0.1951131872080489
1225	14	22	0.33685	0.18752642706131084
2136	14	15	0.33685	0.7882075471698112
3095	14	9	0.33685	0.2887531440891125
1226	14	22	0.3407	0.23344608879492604
2137	14	15	0.3407	0.9666666666666668
3096	14	9	0.3407	0.1986704994610133
1227	14	22	0.29158	0.1999154334038055
2138	14	15	0.29158	0.4806603773584906
3097	14	9	0.29158	0.3223140495867769
1228	14	22	0.25806	0.3678224101479916
3098	14	9	0.25806	0.4643909450233562
1229	14	22	0.22691	0.3259619450317125
3099	14	9	0.22691	0.3375134746676249
1230	14	22	0.26646	0.38016913319238893
2139	14	15	0.26646	1.0
3100	14	9	0.26646	0.17804527488321956
1231	14	22	0.3016	0.14761099365750527
3101	14	9	0.3016	0.3682357168523177
1232	14	23	0.3433	0.1649889624724062
2140	14	16	0.3433	1.0
2141	14	16	0.3433	1.0
3102	14	11	0.3433	0.12206252245777938
1233	14	23	0.35675999999999997	0.21607064017660044
3103	14	11	0.35675999999999997	0.06561264822134387
1234	14	23	0.3579	0.061368653421633564
3104	14	11	0.3579	0.09766439094502337
1235	14	23	0.36572	0.10768211920529802
3105	14	11	0.36572	0.11473230326985268
1236	14	23	0.35877	0.1053863134657837
3106	14	11	0.35877	0.1813510600071865
1237	14	23	0.32748	0.09218543046357616
3107	14	11	0.32748	0.11153431548688468
1238	14	23	0.32176	0.25924944812362033
3108	14	11	0.32176	0.3472871002515272
1239	14	23	0.28785	0.2379690949227373
3109	14	11	0.28785	0.25174272367948264
1240	14	23	0.24996999999999997	0.2367328918322296
3110	14	11	0.24996999999999997	0.15404240028745958
1241	14	23	0.22266999999999998	0.6694039735099339
3111	14	11	0.22266999999999998	0.6472152353575279
1242	14	23	0.24334	0.17637969094922742
3112	14	11	0.24334	0.2950413223140496
1243	14	23	0.21709	0.16529801324503313
3113	14	11	0.21709	0.27585339561624145
1244	15	16	0.35274	0.15803676183026982
1245	15	16	0.36361	0.16765741102854909
1246	15	16	0.36399000000000004	0.15068439577630036
1247	15	16	0.35677	0.17016034415330464
1248	15	16	0.36002	0.43285099726241694
1249	15	16	0.35241	0.3117324990222917
1250	15	16	0.34244	0.19163081736409854
1251	15	16	0.32118	0.29867031677747363
1252	15	16	0.32211999999999996	0.18404380132968326
1253	15	16	0.29262	0.5210793899100509
3114	15	3	0.29262	0.058806233460746836
1254	15	16	0.28886	0.21337504888541264
3115	15	3	0.28886	0.0911496618641576
1255	15	16	0.2927	0.08423934298005475
3116	15	3	0.2927	0.21781828873860634
1256	15	17	0.30134	0.21865467344544387
3117	15	4	0.30134	0.08923845927668334
1257	15	17	0.33255999999999997	0.13668361360969888
3118	15	4	0.33255999999999997	0.15407233166715673
1258	15	17	0.34691	0.15631599530700038
3119	15	4	0.34691	0.13498970890914438
1259	15	17	0.3463	0.22980054751662105
3120	15	4	0.3463	0.058718024110555725
1260	15	17	0.35231	0.2989440750879937
3121	15	4	0.35231	0.04431049691267275
1261	15	17	0.34158	0.24102463824794684
3122	15	4	0.34158	0.09085563069685387
1262	15	17	0.32078	0.2637074696910442
3123	15	4	0.32078	0.0567480152896207
1263	15	17	0.28271999999999997	0.15917090340242473
3124	15	4	0.28271999999999997	0.06242281681858278
1264	15	17	0.2437	0.3510754790770434
3125	15	4	0.2437	0.041223169655983535
1265	15	17	0.26832	0.2445443879546344
3126	15	4	0.26832	0.04239929432519848
1266	15	17	0.26755	0.17328901055924914
3127	15	4	0.26755	0.1977359600117613
1267	15	17	0.31668	0.15674618693781775
3128	15	4	0.31668	0.06580417524257573
1268	15	18	0.34586999999999996	0.10093859992178332
3129	15	5	0.34586999999999996	0.21079094384004704
1269	15	18	0.35104	0.1181071568244036
3130	15	5	0.35104	0.19532490443987066
1270	15	18	361	0.1241298396558467
3131	15	5	361	0.17053807703616586
1271	15	18	0.36575	0.1428709425107548
3132	15	5	0.36575	0.08429873566598063
1272	15	18	0.36109	0.0932342588971451
3133	15	5	0.36109	0.03975301381946488
1273	15	18	0.34246	0.11912397340633556
3134	15	5	0.34246	0.018171126139370768
1274	15	18	0.3193	0.16112631990614
3135	15	5	0.3193	0.034930902675683634
1275	15	18	0.30444	0.29276495893625337
3136	15	5	0.30444	0.06565715965892385
1276	15	18	0.27897	0.13660539694955026
3137	15	5	0.27897	0.14087033225521906
1277	15	18	0.2477	0.37102072741493936
3138	15	5	0.2477	0.19982358129961772
1278	15	18	0.26171	0.26969104419241297
3139	15	5	0.26171	0.3459276683328433
1279	15	18	0.24324	0.27849041845913186
3140	15	5	0.24324	0.3307556600999706
1280	15	19	0.25329	0.2418850215095816
3141	15	6	0.25329	0.22631578947368425
1281	15	19	0.32402	0.19960891669925693
3142	15	6	0.32402	0.15027932960893856
1282	15	19	0.35022	0.08451310129057489
3143	15	6	0.35022	0.05327844751543664
1283	15	19	0.36094	0.10316777473601878
3144	15	6	0.36094	0.051808291678917984
1284	15	19	0.35704	0.12045365662886195
3145	15	6	0.35704	0.032784475154366374
1285	15	19	0.33866	0.11658193195150568
3146	15	6	0.33866	0.0205821817112614
1286	15	19	0.32876	0.14184591317950726
3147	15	6	0.32876	0.02067039106145252
1287	15	19	0.31035999999999997	0.21583887368009386
3148	15	6	0.31035999999999997	0.06427521317259631
1288	15	19	273	0.1928040672663277
3149	15	6	273	0.12011173184357544
1289	15	19	0.26473	0.4429800547516622
3150	15	6	0.26473	0.37677153778300504
1290	15	19	0.23333	0.28721157606570197
3151	15	6	0.23333	0.12937371361364305
1291	15	19	0.29272	0.2242080563159953
3152	15	6	0.29272	0.14927962364010589
1292	15	20	0.33843	0.10191630817364099
3153	15	7	0.33843	0.07924139958835638
1293	15	20	0.35868	0.08075870160344154
3154	15	7	0.35868	0.020199941193766544
1294	15	20	0.36349000000000004	0.08404380132968323
3155	15	7	0.36349000000000004	0.012584533960599827
1295	15	20	0.36446999999999996	0.14251075479077044
3156	15	7	0.36446999999999996	0.03637165539547192
1296	15	20	0.36043000000000003	0.10477121626906533
3157	15	7	0.36043000000000003	0.0771243751837695
1297	15	20	0.3494	0.17422761048103247
3158	15	7	0.3494	0.05404292855042635
1298	15	20	0.31622	0.2032850997262417
3159	15	7	0.31622	0.06536312849162011
1299	15	20	0.31484	0.20891669925694176
3160	15	7	0.31484	0.16821523081446635
1300	15	20	0.29725999999999997	0.4934298005475166
3161	15	7	0.29725999999999997	0.4882681564245812
1301	15	20	0.26737	0.2712944857254596
3162	15	7	0.26737	0.3992355189650103
1302	15	20	0.2335	0.23644896362925305
3163	15	7	0.2335	0.2385180829167892
1303	15	20	0.31581	0.13062182244818146
3164	15	7	0.31581	0.2217583063804764
1304	15	21	0.3312	0.06206491982792335
3165	15	8	0.3312	0.07277271390767423
1305	15	21	0.35603	0.0777864685177943
3166	15	8	0.35603	0.05148485739488387
1306	15	21	0.36148	0.07211576065701995
3167	15	8	0.36148	0.03625404292855043
1307	15	21	0.35356	0.14732107938991007
3168	15	8	0.35356	0.02631578947368421
1308	15	21	0.36463	0.1263199061400078
3169	15	8	0.36463	0.02596295207291973
1309	15	21	0.35512	0.22323034806413766
3170	15	8	0.35512	0.054072331667156734
1310	15	21	0.32642	0.35052796245600315
3171	15	8	0.32642	0.07371361364304617
1311	15	21	0.27818000000000004	0.26558466953461085
3172	15	8	0.27818000000000004	0.12372831520141135
1312	15	21	0.2326	0.4413766132186155
3173	15	8	0.2326	0.16004116436342253
1313	15	21	0.21379	0.5195541650371529
3174	15	8	0.21379	0.34545721846515737
1314	15	21	0.20720999999999998	0.3312866640594447
3175	15	8	0.20720999999999998	0.2892972655101441
1315	15	21	0.25777	0.14325381306218227
3176	15	8	0.25777	0.07659511908262277
1316	15	22	0.31224	0.13781775518185374
3177	15	9	0.31224	0.07918259335489564
1317	15	22	0.3424	0.3536957371920219
3178	15	9	0.3424	0.0609526609820641
1318	15	22	0.33339	0.05811497849041846
3179	15	9	0.33339	0.2523669508967951
1319	15	22	0.36484	0.1154868987094251
3180	15	9	0.36484	0.21020288150543964
1320	15	22	0.35453	0.13867813844348847
3181	15	9	0.35453	0.2074389885327845
1321	15	22	0.33685	0.15784122017989832
3182	15	9	0.33685	0.3068215230814467
1322	15	22	0.3407	0.27723895189675396
3183	15	9	0.3407	0.16048221111437813
1323	15	22	0.29158	0.2926476339460305
3184	15	9	0.29158	0.2671567186121729
1324	15	22	0.25806	0.3392256550645288
3185	15	9	0.25806	0.2602175830638048
1325	15	22	0.22691	0.31599530700039113
3186	15	9	0.22691	0.2544545721846516
1326	15	22	0.26646	0.35420414548298784
3187	15	9	0.26646	0.1623052043516613
1327	15	22	0.3016	0.1569417285881893
3188	15	9	0.3016	0.2903263745957072
1328	15	23	0.3433	0.10903402424716464
3189	15	11	0.3433	0.13528374007644808
1329	15	23	0.35675999999999997	0.07364098552991788
3190	15	11	0.35675999999999997	0.061158482799176725
1330	15	23	0.3579	0.06331638639030114
3191	15	11	0.3579	0.09679506027638933
1331	15	23	0.36572	0.04399687133359406
3192	15	11	0.36572	0.1304322258159365
1332	15	23	0.35877	0.14876808760265936
3193	15	11	0.35877	0.22431637753601885
1333	15	23	0.32748	0.1219788815017599
3194	15	11	0.32748	0.1
1334	15	23	0.32176	0.2537739538521705
3195	15	11	0.32176	0.3538077036165834
1335	15	23	0.28785	0.08451310129057489
3196	15	11	0.28785	0.2414583945898265
1336	15	23	0.24996999999999997	0.6558858036761831
3197	15	11	0.24996999999999997	0.04504557483093208
1337	15	23	0.22266999999999998	0.7563159953070003
3198	15	11	0.22266999999999998	0.7242869744192886
1338	15	23	0.24334	0.19229565897536174
3199	15	11	0.24334	0.3709791237871215
1339	15	23	0.21709	0.17493156042237
3200	15	11	0.21709	0.2516906792119965
1340	16	16	0.35274	0.1383032128514056
2142	16	9	0.35274	0.2911069261351748
1341	16	16	0.36361	0.08438755020080321
2143	16	9	0.36361	0.15099393178489226
1342	16	16	0.36399000000000004	0.15853413654618473
2144	16	9	0.36399000000000004	0.339589872358234
1343	16	16	0.35677	0.12479919678714856
2145	16	9	0.35677	0.196421845574388
1344	16	16	0.36002	0.2740461847389559
2146	16	9	0.36002	0.1714166143544675
1345	16	16	0.35241	0.28052208835341363
2147	16	9	0.35241	0.18010043942247336
1346	16	16	0.34244	0.17183734939759032
2148	16	9	0.34244	0.1713329148357397
1347	16	16	0.32118	0.2795682730923694
2149	16	9	0.32118	0.07129106507637582
1348	16	16	0.32211999999999996	0.23498995983935744
2150	16	9	0.32211999999999996	0.1005021971123666
1349	16	16	0.29262	0.5586345381526103
2151	16	9	0.29262	0.11004394224733212
3201	16	3	0.29262	0.05371949426639225
1350	16	16	0.28886	0.21516064257028114
2152	16	9	0.28886	0.09052102950408036
3202	16	3	0.28886	0.10017641870038224
1351	16	16	0.2927	0.10527108433734936
2153	16	9	0.2927	0.11822557020297135
3203	16	3	0.2927	0.19000294031167306
1352	16	17	0.30134	0.13875502008032128
2154	16	10	0.30134	0.3753504917346725
3204	16	4	0.30134	0.06530432225815938
1353	16	17	0.33255999999999997	0.12294176706827308
2155	16	10	0.33255999999999997	0.2790332705586944
3205	16	4	0.33255999999999997	0.15257277271390768
1354	16	17	0.34691	0.1275602409638554
2156	16	10	0.34691	0.3119899560577527
3206	16	4	0.34691	0.14910320493972362
1355	16	17	0.3463	0.210140562248996
2157	16	10	0.3463	0.295312826951245
3207	16	4	0.3463	0.06201117318435755
1356	16	17	0.35231	0.2246987951807229
2158	16	10	0.35231	0.16683406570412218
3208	16	4	0.35231	0.06553954719200236
1357	16	17	0.34158	0.27228915662650605
2159	16	10	0.34158	0.2438166980539862
3209	16	4	0.34158	0.12993237283152018
1358	16	17	0.32078	0.2738453815261044
2160	16	10	0.32078	0.14358652437748484
3210	16	4	0.32078	0.05751249632461041
1359	16	17	0.28271999999999997	0.1056726907630522
2161	16	10	0.28271999999999997	0.1071144590918602
3211	16	4	0.28271999999999997	0.07327256689209058
1360	16	17	0.2437	0.3041666666666667
2162	16	10	0.2437	0.0928855409081398
3212	16	4	0.2437	0.04039988238753309
1361	16	17	0.26832	0.3176204819277108
2163	16	10	0.26832	0.08148148148148149
3213	16	4	0.26832	0.03990002940311674
1362	16	17	0.26755	0.15496987951807228
2164	16	10	0.26755	0.108997698263235
3214	16	4	0.26755	0.12164069391355485
1363	16	17	0.31668	0.1290160642570281
2165	16	10	0.31668	0.1847248378321825
3215	16	4	0.31668	0.07518376947956484
1364	16	18	0.34586999999999996	0.08242971887550203
2166	16	11	0.34586999999999996	0.27022389621259685
